,new_title,topic_idx
2838,태영호 북체제 홍보맨에서 통일 전도사로 변신,1
2839,맨시티 AS모나코 실바 영입…몸값 616억원에 5년 계약,0
2840,프로축구 대전광주 승강 준PO 대충돌…마지막 기회 잡아라,0
2841,LGU 호주프로야구리그 생중계 서비스 시작,0
2842,윤재옥 한국당 최고위원 출마…총선 승리 내비게이션 되겠다,1
2843,북 선전매체들 북한인권법 시행 비난,1
2844,오신환 북어선 진입에 국정조사·국방장관 해임건의안 추진,1
2845,박영선 박대통령 선거개입 논란에 선거중립 의무 지켜야,1
2846,디펜딩 챔프 코트디부아르 아프리카네이션스컵 조별리그 탈락,0
2847,손흥민 2년 차 징크스 없다…15일 차범근 대기록 도전,0
2848,6·13 선거 한국·바른미래 참패 쓰나미… 당 간판들 몰락,1
2849,정의용 수석특사 북미대화 시작할 충분한 여건 조성속보,1
2850,북 산림복구 저해 주민에 최고 사형 경고,1
2851,6경기 연속 QS 넥센 최원태 AG 대표 뽑힌다면 ...,0
2852,문 대통령 안전불감증은 청산할 적폐…청에 화재안전 특별 TF,1
2853,프로농구 DB 시즌 첫 연승…최하위 삼성은 속절없이 7연패...,0
2854,북 사법기관 인권유린 방지 조처…미 인권제재 여파,1
2855,ML 슈퍼스타 하퍼 이적 후 첫 친정방문…팬들은 환영해...,0
2856,국회 김선수·이동원·노정희 대법관 후보자 임명동의안 접수,1
2857,프로야구 SK 로맥과 총액 130만 달러에 재계약,0
2858,한화 8경기 연속 매진…구단 타이기록,0
2859,청문건유출 조응천 더민주 입당…문의 마지막 영입종합,1
2860,북미사일 발사 삐걱 한중 대사초치까지…파열음내나종합,1
2861,아시안컵 선수단장에 최영일 축구협회 부회장…우승 위해 지원,0
2862,한미 북인권 협의채널 설치…총체적 대북압박 나선다,1
2863,정부 안보리 북미사일 규탄 환영…결의채택 가속화 기대,1
2864,북김정은 쌍방기동훈련 참관,1
2865,남북정상회담 B컷 공개 냉면먹는 두 정상,1
2866,이인영 공수처는 공정수사청…한국당 엉터리 선동 멈춰라,1
2867,프로야구선수협 선수 인권개선 기여한 노회찬 의원 애도,0
2868,EPL·세리에A는 프랑스 리그앙은 브라질 선수 선호,0
2869,바르셀로나 대승으로 국왕컵 16강 안착…4연패 도전 순항,0
2870,손 호헌파 솔직해져라 세력화 시동…개헌파 총집결종합,1
2871,북한 미대학생 관광객 반공화국 적대행위 혐의로 체포종합3보,1
2872,태영호 전 북공사 아들 2명 등 가족 동반귀순,1
2873,휴스턴 에이스 벌랜더 18승째…MLB 전체 ERA 2위로 상승,0
2874,남북 철원 화살머리고지 일대서 DMZ 공동유해발굴속보,1
2875,문대통령 청년일자리 요술방망이 없어…하나씩 만들어가야종합,1
2876,임도헌호의 도전…남자배구 20년 만의 올림픽 본선 꿈꾼다,0
2877,탈북민 30여명 중국 공안에 체포돼 북송 위기,1
2878,북한 당국 해외근로자 일부에 철수 명령 RFA,1
2879,민주 원내대표 경선 결선투표…이인영 vs 김태년종합,1
2880,결국 쓰러진 아가메즈…우리카드의 도약 이끈 헌신,0
2881,여경선후보도 야후보도 박원순 때리기…서울시장 선거전 가열,1
2882,류현진 3월 2일 MLB 시범경기 두 번째 등판할 듯,0
2883,6위 뉴올리언스 3위 포틀랜드 잡고 NBA PO 1차전 ...,0
2884,북김정은 모든 시·도 대표 추대…곧 당대회 소집공고할 듯종합,1
2885,컬페퍼의 다이빙…프로농구 인삼공사를 일으켰다,0
2886,이 연정 캐스팅보트 쥔 민주당 오성운동과 연정 협상 공식화,1
2887,호날두 발롱도르 자축 멀티골 폭발…팀은 50 대승,0
2888,추신수 4경기 만에 안타…MLB 텍사스 5연패,0
2889,여자농구 1라운드 MVP에 KB 박지수,0
2890,K리그 경남 김종부 감독 개막전 판정 항의로 3경기 출장정지,0
2891,케인 네이마르 이어 몸값 2위 되나…레알 2억 유로 준비,0
2892,문대통령 여 지도부·시도당위원장과 만찬…당청 소통 강화종합,1
2893,박정아 26득점 펄펄…도로공사 선두 GS칼텍스 꺾고 4위 도약,0
2894,더민주 전대 컷오프 통과 총력전…단체장 표심 변수로,1
2895,민주 오늘 긴급 최고위서 이재명 징계 여부 논의,1
2896,조명균 국민소통 부족한 부분 많아…더 많은 말씀 듣겠다,1
2897,김현아 실거래가 공개자료 누락 많아 신뢰도 저하,1
2898,OK저축은행 여자농구 데뷔전서 22연패 사슬 끊고 첫 승,0
2899,류현진 1점대 평균자책점 지킬 수 있을까,0
2900,벤투호 코치진이 감독 기자회견에 들어오는 이유는,0
2901,처가 부동산·몰래 변론…우병우 의혹 쟁점과 해명은종합,1
2902,여야 김태우 폭로 공방 가열… 정치공세 vs 청민정 책임종합,1
2903,류현진 메츠전 7⅔이닝 무실점…시즌 8승으로 NL 다승 ...,0
2904,문대통령 내일 11개 부처 총괄 업무보고 받는다,1
2905,청비서실장 선배 박지원의 호통 고압적 자세 버려야,1
2906,여 총선 후보 친박 압도적 다수…당내 권력지형 바뀐다,1
2907,조응천 청 향해 무슨 얘기하려 입당한 것 아니다종합,1
2908,축구 전설 차범근 내 기록 깬 손흥민 자랑스럽다,0
2909,북 김정은 인민군 오직 내가 가리키는 방향으로만 가야종합,1
2910,프로농구 SK 정규리그 최종일 KCC 꺾고 2위로 4강 직행,0
2911,류현진 아시아 최초 사이영상 1위 표 획득…수상엔 실패...,0
2912,프로배구 비디오 판독 기회 확대…스크린 반칙 판정은 강화,0
2913,이동국 멀티골 전북 대구에 21 역전승…선두 질주종합,0
2914,정부 북 김정은 지시만 있으면 핵실험 할 준비종합,1
2915,프로농구 현대모비스 인삼공사 꺾고 9연승 질주종합,0
2916,롯데 이대호 누의 공과로 2루타가 투수 땅볼 아웃,0
2917,U23 챔피언십 4위 김봉길호…와일드카드 찾아라,0
2918,국민의당 ON국민방송 개국…미디어 홍보전 강화,1
2919,프로농구 DB kt 대파하고 3연승…단독 6위 PO 진...,0
2920,정의장정진석 양보없는 설전…정상화 해법 여전히 강 대 강종합,1
2921,다저스 워싱턴 파라에 만루포 맞고 역전패,0
2922,아시안게임 패배는 잊어라…인도 상대로 설욕 나서는 여자...,0
2923,여자농구 신한은행 삼성생명 꺾고 3위 수성,0
2924,최룡해 북 노동당 부위원장 리우 도착…스포츠외교 돌입종합2보,1
2925,손흥민 20·21호골 펑·펑…차범근·박지성 모두 넘었다...,0
2926,프로농구 인삼공사 컬페퍼 햄스트링 부상…교체할 듯,0
2927,프로농구 DB 틸먼 라건아가 르브론 정도 되는 줄 알았네,0
2928,토론토 팬들에게 SNS로 인사한 류현진,0
2929,남자농구 대표팀 6월 일본과 두 차례 평가전,0
2930,한미정상 북 식량문제 오래 얘기…북 대화견인 모멘텀 될까,1
2931,북 리명수 총참모장 임명 공식 확인…처형된 리영길 후임,1
2932,태국 잡고 도쿄행…여자배구 대표팀 이틀째 의욕적인 훈련,0
2933,세비야 챔스 16강 1차전서 레스터시티 21로 제압,0
2934,MLB 휴스턴 구단주 사인 훔치기 질문에 다른 이슈 없나,0
2935,인사말하는 심재철,1
2936,9일만에 출전 최지만 2안타 1볼넷 2타점 폭발,0
2937,북 70일 전투 이어 모내기 전투 선전 데일리NK,1
2938,문정부 5개년 국정 4차산업혁명 핵심 국가전략으로 추진,1
2939,YS 묘비 제막식 26일 거행…민주주의·대도무문 새겨,1
2940,황희찬 시즌 16호골…잘츠부르크 컵대회 우승 2관왕,0
2941,여자농구 월드컵 22일 개막…한국 프랑스와 조별리그 1차전,0
2942,벤제마 막판 동점골 레알 마드리드 40경기 무패 기록,0
2943,평화당 정동영 대표 선출에 여야 연대·협치 기대종합,1
2944,한·이란 첫 정상회담 한반도 비핵화·평화통일 공감종합,1
2945,문 대통령 재외동포들과 유라시아 철도 퍼포먼스,1
2946,문 대통령 패럴림픽 동 아이스하키 국가대표 17명에게 축전,0
2947,카메룬 네이션스컵서 이집트 꺾고 15년 만에 우승,0
2948,당정 8일 가습기 살균제 피해 대책 논의,1
2949,국회 본회의 개의 지연…민식이법 등 상정 예정,1
2950,홍준표 남경필 한국당 입당 시사…당에 오라고 했다,1
2951,마레즈 레스터시티에 이적 요청 이제는 떠나고 싶다,0
2952,월드컵 탈락위기 아르헨 축구대표팀 감독 경질할 듯,0
2953,대통령 탄핵 작가회의 탄핵결정 기쁘고 무겁게 인용,1
2954,출구 못찾은 국회정상화…패스트트랙 놓고 70분간 평행대치,1
2955,여야 41 원내대표급 회동…예산·패스트트랙 단일안 마련,1
2956,실전 경험·철학 공유…김학범이 꿈꾸는 벤투와의 상생,0
2957,토트넘 첼시 14연승 저지…손흥민은 후반 추가시간에 출전,0
2958,박병호 3년만의 PS 홈런포…넥센 준PO서 한화에 기선제압,0
2959,프로축구 수원 경남 꺾고 4연승 질주…선두 전북 추격,0
2960,수아레스 선제골 FC바르셀로나 국왕컵 결승 진출,0
2961,홍영표 법관 탄핵소추 적극 검토…논의 즉각 시작,1
2962,청 개헌 우리가 지금 할 수 있는 입장 아니다,1
2963,기회 놓치지 않은 전새얀 할수록 자신감이 생겨요,0
2964,이런 게 찰떡 호흡…류현진 포수 마틴과 ERA 1.6...,0
2965,WNBA 박지수 또 만난 시애틀전서 4득점…팀은 741...,0
2966,박대통령 김종인에 오랜만입니다 먼저 인사…3분 독대,1
2967,정의장 판문점선언 지지결의 무산에 참담하고 부끄럽다,1
2968,통일부 UFG는 방어적 훈련…북 핵 위협 강한 유감,1
2969,연합뉴스 한반도통일 심포지엄 개막…박 대통령 영상축사,1
2970,클리블랜드 토론토에 4연승…4년 연속 콘퍼런스 결승행종합,0
2971,북 미군 판문점서 도발행위 감행말라 억지,1
2972,작년만 못한 KIA 외인 삼총사…5할 승률마저 흔들,0
2973,김정은 겁내는 미 F22 한국에 왜 오나…유사시 타격 경고,1
2974,프로야구 LG 오키나와 전지훈련 참관단 모집,0
2975,신태용 손흥민 투톱 아닌 윙 포워드로도 기용 가능,0
2976,아시안게임 황재균 홍콩전에서도 유격수 선발 출전,0
2977,영상 메이저리그 100번째 등판 앞두고 류현진이 찾은 곳은,0
2978,맨유 즐라탄 잡기에 총력…연봉 286억원 장전,0
2979,한국전력 배구단 연고지 수원 잔류로 확정…3년 계약,0
2980,3년 재계약 차상현 GS칼텍스 감독 2년 연속 봄배...,0
2981,한독자제재 오른 북장창하 무기개발 현장 어김없이 등장,1
2982,안천 반문·호남연대 전격 통합…당명 국민의당종합2보,1
2983,부정투표 의혹 노스캐롤라이나 하원 지역구 결국 재선거 결정,1
2984,지방 곳곳서 박대통령 하야 요구 이어져,1
2985,현지 언론 PS 전망 어둡지만 강정호·벨이 55홈런 합...,0
2986,표 더민주 현역 컷오프 및 불출마 선언자 명단,1
2987,박대통령 총선 전 정치고향 방문…대구 3곳 광폭행보종합,1
2988,합참 북 어제 무수단 중거리미사일 발사해 실패1보,1
2989,자유한국당 항의받는 네이버 한성숙 대표,1
2990,더민주 정책위 수석부의장에 홍익표…비상경제특위도 구성,1
2991,신입생 어나이 3년차 알레나에 판정승…기업은행 2연...,0
2992,주간 화제의 뉴스 북핵 긴장·개성공단 무단 가동 등 관심,1
2993,북 국제회의서 판문점선언 의미 강조후 평화 수호 의지 밝혀,1
2994,문 대통령 진전상황 따라 남북미 3국 정상회담으로 이어질수도속보,1
2995,북 최악 위기 박 대북 도발서 출로 모색 주장,1
2996,K리그 스타 이용·황인범·김문환이 이화여대 간 까닭은,0
2997,아쿠아포닉스 재배 채소 맛보는 이 총리,1
2998,당대 최고 포수 양의지 올 시즌 성적 저도 신기합니다,0
2999,탬파베이 최지만 타박상 증세로 2경기 연속 결장,0
3000,KBO 부적절한 행동 로저스와 해당 심판진에 엄중 경고,0
3001,박대통령 국민의 단합된 힘 믿어…DNA에 대륙적 기상,1
3002,프로농구 현대모비스 두 경기 연속 100득점…역시 우승...,0
3003,프로배구 상승세 주역 다우디·이다영 3라운드 남녀부 MVP,0
3004,세종 국무회의 참석하는 김영춘 김현미 조명래 장관,1
3005,로봇 심판 5년내 MLB에 도입…MLB 심판들 노사계약...,0
3006,NBA 정규리그 최우수선수에 휴스턴의 털보 하든종합,0
3007,FIFA 러시아월드컵 후원사 계약 난항…34개 중 12개...,0
3008,전자랜드 유도훈 감독 3차전은 제발 초반부터 풀렸으면,0
3009,추미애 당내 통합 행보…호남 전통적 지지층에 구애,1
3010,안철수 대표직 사퇴 모든 책임 제가 져야…천 동반 퇴진종합,1
3011,루카쿠 리그 22·23호골 에버턴 레스터시티에 42 승리,0
3012,단독대북 소식통 황병서 북한 내에서 신병치료 받는 듯,1
3013,케인을 잡아라…레알 vs 맨유 빅뱅,0
3014,벵거 아스널감독 EPL 타이틀 포기 천만에 아직 시간 많아,0
3015,불출마 번복 캐묻기도…여후보들 긴장속 공천면접,1
3016,축구에 투자한 중 재벌이 사정 칼바람에도 건재한 이유는,0
3017,이대호·호잉 KBO 올스타전 홈런레이스 결승 진출,0
3018,강이슬 22점 여자농구 하나은행 단독 4위 도약,0
3019,평양정상회담 D1 문대통령 관람할 환영공연 뭘까…이목 집중,1
3020,국정에 여야 없어…역대 대통령도 개원연설서 국정 협조요청,1
3021,워싱턴 만난 류현진 홈 12차전 선발 등판 유력,0
3022,문 대통령 나라의 기틀 새롭게 하는 개헌 잘 이뤄내겠다,1
3023,아시안게임 손흥민 결승골 한국 키르기스에 10 승리...,0
3024,맨유 즐라탄 오른발 부상…시즌 아웃 가능성,0
3025,기록잔치 대한항공 우리카드에 역전승…1위 탈환,0
